date,attendance,away_team,away_team_score,home_team,home_team_score,notes,overtime,playoff,start_et
2018-12-19,17341,New Orleans Pelicans,115,Milwaukee Bucks,123,,,False,8:00p
2018-12-19,15883,Detroit Pistons,129,Minnesota Timberwolves,123,,OT,False,8:00p
2018-12-19,17138,San Antonio Spurs,129,Orlando Magic,90,,,False,7:00p
2018-12-19,20424,New York Knicks,109,Philadelphia 76ers,131,,,False,7:00p
2018-12-19,19412,Memphis Grizzlies,92,Portland Trail Blazers,99,,,False,10:00p
2018-12-19,17583,Oklahoma City Thunder,132,Sacramento Kings,113,,,False,10:00p
2018-12-19,19800,Indiana Pacers,96,Toronto Raptors,99,,,False,7:30p
2018-12-19,18306,Golden State Warriors,103,Utah Jazz,108,,,False,9:00p
2018-12-20,17528,Dallas Mavericks,121,Los Angeles Clippers,125,,,False,10:30p
2018-12-20,19600,Houston Rockets,99,Miami Heat,101,,,False,8:00p
2018-12-21,18624,Milwaukee Bucks,120,Boston Celtics,107,,,False,8:00p
2018-12-21,13302,Indiana Pacers,114,Brooklyn Nets,106,,,False,7:30p
2018-12-21,20436,Orlando Magic,80,Chicago Bulls,90,,,False,8:00p
2018-12-21,15812,Detroit Pistons,86,Charlotte Hornets,98,,,False,7:00p
2018-12-21,18997,New Orleans Pelicans,104,Los Angeles Lakers,112,,,False,10:30p
2018-12-21,19080,Atlanta Hawks,114,New York Knicks,107,,,False,7:30p
2018-12-21,19127,Utah Jazz,120,Portland Trail Blazers,90,,,False,10:00p
2018-12-21,16369,Memphis Grizzlies,99,Sacramento Kings,102,,,False,10:00p
2018-12-21,17708,Minnesota Timberwolves,98,San Antonio Spurs,124,,,False,8:30p
2018-12-21,19800,Cleveland Cavaliers,110,Toronto Raptors,126,,,False,7:00p
2018-12-22,19596,Dallas Mavericks,116,Golden State Warriors,120,,,False,8:30p
2018-12-22,18055,San Antonio Spurs,101,Houston Rockets,108,,,False,8:00p
2018-12-22,16571,Denver Nuggets,111,Los Angeles Clippers,132,,,False,5:00p
2018-12-22,19600,Milwaukee Bucks,87,Miami Heat,94,,,False,8:00p
2018-12-22,20691,Toronto Raptors,101,Philadelphia 76ers,126,,,False,7:30p
2018-12-22,18306,Oklahoma City Thunder,107,Utah Jazz,106,,,False,9:00p
2018-12-22,16571,Phoenix Suns,146,Washington Wizards,149,,3OT,False,7:00p
2018-12-23,18624,Charlotte Hornets,103,Boston Celtics,119,,,False,6:00p
2018-12-23,15310,Phoenix Suns,103,Brooklyn Nets,111,,,False,6:00p
2018-12-23,19432,Chicago Bulls,112,Cleveland Cavaliers,92,,,False,6:00p
2018-12-23,16532,Atlanta Hawks,98,Detroit Pistons,95,,,False,4:00p
2018-12-23,19596,Los Angeles Clippers,127,Golden State Warriors,129,,,False,8:30p
2018-12-23,17923,Washington Wizards,89,Indiana Pacers,105,,,False,5:00p
2018-12-23,18997,Memphis Grizzlies,107,Los Angeles Lakers,99,,,False,9:30p
2018-12-23,18203,Minnesota Timberwolves,114,Oklahoma City Thunder,112,,,False,8:00p
2018-12-23,18846,Miami Heat,115,Orlando Magic,91,,,False,6:00p
2018-12-23,19707,Dallas Mavericks,118,Portland Trail Blazers,121,,OT,False,9:00p
2018-12-23,16643,New Orleans Pelicans,117,Sacramento Kings,122,,,False,6:00p
2018-12-25,18624,Philadelphia 76ers,114,Boston Celtics,121,,OT,False,5:30p
2018-12-25,19596,Los Angeles Lakers,127,Golden State Warriors,101,,,False,8:00p
2018-12-25,18055,Oklahoma City Thunder,109,Houston Rockets,113,,,False,3:00p
2018-12-25,19812,Milwaukee Bucks,109,New York Knicks,95,,,False,12:00p
2018-12-25,18306,Portland Trail Blazers,96,Utah Jazz,117,,,False,10:30p
2018-12-26,15026,Indiana Pacers,129,Atlanta Hawks,121,,,False,7:30p
2018-12-26,14309,Charlotte Hornets,132,Brooklyn Nets,134,,2OT,False,7:30p
2018-12-26,21852,Minnesota Timberwolves,119,Chicago Bulls,94,,,False,8:00p
2018-12-26,20340,New Orleans Pelicans,119,Dallas Mavericks,122,,,False,8:30p
2018-12-26,17534,Washington Wizards,95,Detroit Pistons,106,,,False,7:00p
2018-12-26,19068,Sacramento Kings,118,Los Angeles Clippers,127,,,False,10:30p
2018-12-26,16424,Cleveland Cavaliers,87,Memphis Grizzlies,95,,,False,8:00p
2018-12-26,19902,Toronto Raptors,106,Miami Heat,104,,,False,7:30p
2018-12-26,16755,Phoenix Suns,122,Orlando Magic,120,,OT,False,7:00p
2018-12-26,18408,Denver Nuggets,103,San Antonio Spurs,111,,,False,8:30p
2018-12-27,19596,Portland Trail Blazers,110,Golden State Warriors,109,,OT,False,10:30p
2018-12-27,18055,Boston Celtics,113,Houston Rockets,127,,,False,8:00p
2018-12-27,18058,New York Knicks,96,Milwaukee Bucks,112,,,False,8:00p
2018-12-27,17583,Los Angeles Lakers,116,Sacramento Kings,117,,,False,10:00p
2018-12-27,18306,Philadelphia 76ers,114,Utah Jazz,97,,,False,10:30p
2018-12-28,19411,Brooklyn Nets,87,Charlotte Hornets,100,,,False,7:00p
2018-12-28,20076,San Antonio Spurs,99,Denver Nuggets,102,,,False,9:00p
2018-12-28,17923,Detroit Pistons,88,Indiana Pacers,125,,,False,7:00p
2018-12-28,18997,Los Angeles Clippers,118,Los Angeles Lakers,107,,,False,10:30p
2018-12-28,19617,Cleveland Cavaliers,94,Miami Heat,118,,,False,8:00p
2018-12-28,18978,Atlanta Hawks,123,Minnesota Timberwolves,120,,OT,False,8:00p
2018-12-28,18364,Dallas Mavericks,112,New Orleans Pelicans,114,,,False,8:00p
2018-12-28,18846,Toronto Raptors,87,Orlando Magic,116,,,False,7:00p
2018-12-28,18055,Oklahoma City Thunder,118,Phoenix Suns,102,,,False,9:00p
2018-12-28,20409,Chicago Bulls,101,Washington Wizards,92,,,False,7:00p
2018-12-29,16460,Cleveland Cavaliers,108,Atlanta Hawks,111,,,False,7:30p
2018-12-29,19068,San Antonio Spurs,122,Los Angeles Clippers,111,,,False,10:30p
2018-12-29,17794,Boston Celtics,112,Memphis Grizzlies,103,,,False,8:00p
2018-12-29,17918,Brooklyn Nets,115,Milwaukee Bucks,129,,,False,5:00p
2018-12-29,17555,Houston Rockets,108,New Orleans Pelicans,104,,,False,7:00p
2018-12-29,14975,Denver Nuggets,122,Phoenix Suns,118,,,False,9:00p
2018-12-29,19797,Golden State Warriors,115,Portland Trail Blazers,105,,,False,10:00p
2018-12-29,18306,New York Knicks,97,Utah Jazz,129,,,False,8:00p
2018-12-29,17197,Charlotte Hornets,126,Washington Wizards,130,,,False,7:00p
2018-12-30,20380,Oklahoma City Thunder,103,Dallas Mavericks,105,,,False,7:00p
2018-12-30,18997,Sacramento Kings,114,Los Angeles Lakers,121,,,False,9:30p
2018-12-30,19600,Minnesota Timberwolves,113,Miami Heat,104,,,False,6:00p
2018-12-30,17761,Detroit Pistons,107,Orlando Magic,109,,,False,3:30p
2018-12-30,19393,Philadelphia 76ers,95,Portland Trail Blazers,129,,,False,9:00p
2018-12-30,19800,Chicago Bulls,89,Toronto Raptors,95,,,False,6:00p
2018-12-31,14694,Orlando Magic,100,Charlotte Hornets,125,,,False,6:00p
2018-12-31,18055,Memphis Grizzlies,101,Houston Rockets,113,,,False,7:00p
2018-12-31,17923,Atlanta Hawks,108,Indiana Pacers,116,,,False,3:00p
2018-12-31,14904,Minnesota Timberwolves,114,New Orleans Pelicans,123,,,False,8:00p
2018-12-31,18203,Dallas Mavericks,102,Oklahoma City Thunder,122,,,False,8:00p
2018-12-31,16906,Golden State Warriors,132,Phoenix Suns,109,,,False,9:00p
2018-12-31,18354,Boston Celtics,111,San Antonio Spurs,120,,,False,7:00p
2019-01-01,19520,New York Knicks,108,Denver Nuggets,115,,,False,9:00p
2019-01-01,17868,Philadelphia 76ers,119,Los Angeles Clippers,113,,,False,10:30p
2019-01-01,17534,Detroit Pistons,98,Milwaukee Bucks,121,,,False,8:00p
2019-01-01,17583,Portland Trail Blazers,113,Sacramento Kings,108,,OT,False,9:00p
2019-01-01,19800,Utah Jazz,116,Toronto Raptors,122,,,False,7:30p
2019-01-02,18624,Minnesota Timberwolves,102,Boston Celtics,115,,,False,8:00p
2019-01-02,16890,New Orleans Pelicans,121,Brooklyn Nets,126,,,False,7:30p
2019-01-02,19013,Orlando Magic,112,Chicago Bulls,84,,,False,8:00p
2019-01-02,16955,Dallas Mavericks,122,Charlotte Hornets,84,,,False,7:00p
2019-01-02,19432,Miami Heat,117,Cleveland Cavaliers,92,,,False,7:00p
2019-01-02,18997,Oklahoma City Thunder,107,Los Angeles Lakers,100,,,False,10:30p
2019-01-02,14109,Detroit Pistons,101,Memphis Grizzlies,94,,,False,8:00p
2019-01-02,15226,Philadelphia 76ers,132,Phoenix Suns,127,,,False,9:00p
2019-01-02,15324,Atlanta Hawks,98,Washington Wizards,114,,,False,7:00p
2019-01-03,19596,Houston Rockets,135,Golden State Warriors,134,,OT,False,10:30p
2019-01-03,17583,Denver Nuggets,117,Sacramento Kings,113,,,False,10:00p
2019-01-03,18354,Toronto Raptors,107,San Antonio Spurs,125,,,False,8:00p
2019-01-04,18624,Dallas Mavericks,93,Boston Celtics,114,,,False,8:00p
2019-01-04,21284,Indiana Pacers,119,Chicago Bulls,116,,OT,False,8:00p
2019-01-04,19432,Utah Jazz,117,Cleveland Cavaliers,91,,,False,7:30p
2019-01-04,18997,New York Knicks,119,Los Angeles Lakers,112,,,False,10:30p
2019-01-04,16683,Brooklyn Nets,109,Memphis Grizzlies,100,,,False,8:00p
2019-01-04,19600,Washington Wizards,109,Miami Heat,115,,,False,8:00p
2019-01-04,17632,Atlanta Hawks,112,Milwaukee Bucks,144,,,False,8:30p
2019-01-04,14355,Orlando Magic,103,Minnesota Timberwolves,120,,,False,8:00p
2019-01-04,14764,Los Angeles Clippers,121,Phoenix Suns,111,,,False,9:00p
2019-01-04,19393,Oklahoma City Thunder,111,Portland Trail Blazers,109,,,False,10:30p
2019-01-05,19432,New Orleans Pelicans,133,Cleveland Cavaliers,98,,,False,8:00p
2019-01-05,19861,Charlotte Hornets,110,Denver Nuggets,123,,,False,5:00p
2019-01-05,17255,Utah Jazz,110,Detroit Pistons,105,,,False,7:00p
2019-01-05,18028,Toronto Raptors,123,Milwaukee Bucks,116,,,False,8:30p
2019-01-05,20656,Dallas Mavericks,100,Philadelphia 76ers,106,,,False,7:30p
2019-01-05,19577,Houston Rockets,101,Portland Trail Blazers,110,,,False,10:00p
2019-01-05,17583,Golden State Warriors,127,Sacramento Kings,123,,,False,10:00p
2019-01-05,18354,Memphis Grizzlies,88,San Antonio Spurs,108,,,False,8:30p
2019-01-06,16630,Miami Heat,82,Atlanta Hawks,106,,,False,6:00p
2019-01-06,19265,Brooklyn Nets,117,Chicago Bulls,100,,,False,3:30p
2019-01-06,16616,Orlando Magic,96,Los Angeles Clippers,106,,,False,3:30p
2019-01-06,18978,Los Angeles Lakers,86,Minnesota Timberwolves,108,,,False,3:30p
2019-01-06,18203,Washington Wizards,116,Oklahoma City Thunder,98,,,False,7:00p
2019-01-06,13110,Charlotte Hornets,119,Phoenix Suns,113,,,False,8:00p
2019-01-06,19800,Indiana Pacers,105,Toronto Raptors,121,,,False,7:30p
2019-01-07,18624,Brooklyn Nets,95,Boston Celtics,116,,,False,7:30p
2019-01-07,20354,Los Angeles Lakers,107,Dallas Mavericks,97,,,False,8:30p
2019-01-07,13107,San Antonio Spurs,119,Detroit Pistons,107,,,False,7:00p
2019-01-07,18055,Denver Nuggets,113,Houston Rockets,125,,,False,8:00p
2019-01-07,17341,Utah Jazz,102,Milwaukee Bucks,114,,,False,8:00p
2019-01-07,14624,Memphis Grizzlies,95,New Orleans Pelicans,114,,,False,8:00p
2019-01-07,19026,New York Knicks,101,Portland Trail Blazers,111,,,False,10:00p
2019-01-07,15724,Orlando Magic,95,Sacramento Kings,111,,,False,10:00p
2019-01-08,19432,Indiana Pacers,123,Cleveland Cavaliers,115,,,False,7:00p
2019-01-08,19596,New York Knicks,95,Golden State Warriors,122,,,False,10:30p
2019-01-08,15275,Charlotte Hornets,109,Los Angeles Clippers,128,,,False,10:30p
2019-01-08,19600,Denver Nuggets,103,Miami Heat,99,,,False,7:30p
2019-01-08,18203,Minnesota Timberwolves,119,Oklahoma City Thunder,117,,,False,8:00p
2019-01-08,20446,Washington Wizards,115,Philadelphia 76ers,132,,,False,7:00p
2019-01-08,13977,Sacramento Kings,111,Phoenix Suns,115,,,False,9:00p
2019-01-08,19800,Atlanta Hawks,101,Toronto Raptors,104,,,False,7:30p
2019-01-09,18624,Indiana Pacers,108,Boston Celtics,135,,,False,7:00p
2019-01-09,14531,Atlanta Hawks,100,Brooklyn Nets,116,,,False,7:30p
2019-01-09,19596,Phoenix Suns,94,Dallas Mavericks,104,,,False,8:30p
2019-01-09,18055,Milwaukee Bucks,116,Houston Rockets,109,,,False,8:00p
2019-01-09,18997,Detroit Pistons,100,Los Angeles Lakers,113,,,False,10:30p
2019-01-09,13944,San Antonio Spurs,86,Memphis Grizzlies,96,,,False,8:00p
2019-01-09,15058,Cleveland Cavaliers,124,New Orleans Pelicans,140,,,False,8:00p
2019-01-09,19393,Chicago Bulls,112,Portland Trail Blazers,124,,,False,10:00p
2019-01-09,18306,Orlando Magic,93,Utah Jazz,106,,,False,9:00p
2019-01-09,18039,Philadelphia 76ers,106,Washington Wizards,123,,,False,7:00p
2019-01-10,15742,Los Angeles Clippers,100,Denver Nuggets,121,,,False,9:00p
2019-01-10,19600,Boston Celtics,99,Miami Heat,115,,,False,7:00p
2019-01-10,16916,Detroit Pistons,102,Sacramento Kings,112,,,False,10:00p
2019-01-10,18354,Oklahoma City Thunder,147,San Antonio Spurs,154,,2OT,False,9:30p
2019-01-11,19596,Chicago Bulls,109,Golden State Warriors,146,,,False,10:30p
2019-01-11,18055,Cleveland Cavaliers,113,Houston Rockets,141,,,False,8:00p
2019-01-11,18978,Dallas Mavericks,119,Minnesota Timberwolves,115,,,False,8:00p
2019-01-11,19812,Indiana Pacers,121,New York Knicks,106,,,False,7:30p
2019-01-11,20487,Atlanta Hawks,123,Philadelphia 76ers,121,,,False,7:00p
2019-01-11,19393,Charlotte Hornets,96,Portland Trail Blazers,127,,,False,10:00p
2019-01-11,19800,Brooklyn Nets,105,Toronto Raptors,122,,,False,7:30p
2019-01-11,18306,Los Angeles Lakers,95,Utah Jazz,113,,,False,10:00p
2019-01-11,17996,Milwaukee Bucks,106,Washington Wizards,113,,,False,7:00p
2019-01-12,16540,Detroit Pistons,109,Los Angeles Clippers,104,,,False,3:30p
2019-01-12,19600,Memphis Grizzlies,108,Miami Heat,112,,,False,5:00p
2019-01-12,16384,New Orleans Pelicans,106,Minnesota Timberwolves,110,,,False,8:00p
2019-01-12,18203,San Antonio Spurs,112,Oklahoma City Thunder,122,,,False,8:00p
2019-01-12,18846,Boston Celtics,103,Orlando Magic,105,,,False,7:00p
2019-01-12,15246,Denver Nuggets,93,Phoenix Suns,102,,,False,9:00p
2019-01-12,17853,Charlotte Hornets,97,Sacramento Kings,104,,,False,10:00p
2019-01-12,18306,Chicago Bulls,102,Utah Jazz,110,,,False,10:00p
2019-01-13,16292,Milwaukee Bucks,133,Atlanta Hawks,114,,,False,3:30p
2019-01-13,20340,Golden State Warriors,119,Dallas Mavericks,114,,,False,7:00p
2019-01-13,19520,Portland Trail Blazers,113,Denver Nuggets,116,,,False,8:00p
2019-01-13,18997,Cleveland Cavaliers,101,Los Angeles Lakers,95,,,False,9:30p
2019-01-13,18596,Philadelphia 76ers,108,New York Knicks,105,,,False,1:00p
2019-01-13,16982,Houston Rockets,109,Orlando Magic,116,,,False,6:00p
2019-01-13,16919,Toronto Raptors,140,Washington Wizards,138,,2OT,False,1:00p
2019-01-14,16247,Boston Celtics,102,Brooklyn Nets,109,,,False,7:30p
2019-01-14,18055,Memphis Grizzlies,94,Houston Rockets,112,,,False,8:00p
2019-01-14,15283,New Orleans Pelicans,121,Los Angeles Clippers,117,,,False,10:30p
2019-01-14,17583,Portland Trail Blazers,107,Sacramento Kings,115,,,False,10:00p
2019-01-14,18354,Charlotte Hornets,108,San Antonio Spurs,93,,,False,8:30p
2019-01-14,18306,Detroit Pistons,94,Utah Jazz,100,,,False,9:00p
2019-01-15,15045,Oklahoma City Thunder,126,Atlanta Hawks,142,,,False,7:30p
2019-01-15,19896,Golden State Warriors,142,Denver Nuggets,111,,,False,9:00p
2019-01-15,15698,Phoenix Suns,97,Indiana Pacers,131,,,False,7:00p
2019-01-15,18997,Chicago Bulls,100,Los Angeles Lakers,107,,,False,10:30p
2019-01-15,17626,Miami Heat,86,Milwaukee Bucks,124,,,False,8:00p
2019-01-15,20265,Minnesota Timberwolves,107,Philadelphia 76ers,149,,,False,7:00p
2019-01-16,18624,Toronto Raptors,108,Boston Celtics,117,,,False,8:00p
2019-01-16,20214,San Antonio Spurs,105,Dallas Mavericks,101,,,False,8:30p
2019-01-16,14019,Orlando Magic,115,Detroit Pistons,120,,OT,False,7:00p
2019-01-16,19596,New Orleans Pelicans,140,Golden State Warriors,147,,,False,10:30p
2019-01-16,18055,Brooklyn Nets,145,Houston Rockets,142,,OT,False,8:00p
2019-01-16,15535,Utah Jazz,129,Los Angeles Clippers,109,,,False,10:30p
2019-01-16,14921,Milwaukee Bucks,111,Memphis Grizzlies,101,,,False,8:00p
2019-01-16,19089,Cleveland Cavaliers,112,Portland Trail Blazers,129,,,False,10:00p
2019-01-17,15431,Sacramento Kings,95,Charlotte Hornets,114,,,False,7:00p
2019-01-17,17289,Chicago Bulls,105,Denver Nuggets,135,,,False,9:00p
2019-01-17,16007,Philadelphia 76ers,120,Indiana Pacers,96,,,False,7:00p
2019-01-17,18203,Los Angeles Lakers,138,Oklahoma City Thunder,128,,OT,False,9:30p
2019-01-17,19800,Phoenix Suns,109,Toronto Raptors,111,,,False,7:30p
2019-01-17,19078,New York Knicks,100,Washington Wizards,101,"at London, England",,False,3:00p
2019-01-18,18624,Memphis Grizzlies,116,Boston Celtics,122,,,False,7:00p
2019-01-18,17228,Miami Heat,93,Detroit Pistons,98,,,False,7:00p
2019-01-18,19068,Golden State Warriors,112,Los Angeles Clippers,94,,,False,10:30p
2019-01-18,17222,San Antonio Spurs,116,Minnesota Timberwolves,113,,,False,8:00p
2019-01-18,17840,Brooklyn Nets,117,Orlando Magic,115,,,False,7:00p
2019-01-18,19598,New Orleans Pelicans,112,Portland Trail Blazers,128,,,False,10:30p
2019-01-18,18306,Cleveland Cavaliers,99,Utah Jazz,115,,,False,9:00p
2019-01-19,16626,Boston Celtics,113,Atlanta Hawks,105,,,False,7:30p
2019-01-19,20926,Miami Heat,117,Chicago Bulls,103,,,False,8:00p
2019-01-19,19278,Phoenix Suns,115,Charlotte Hornets,135,,,False,5:00p
2019-01-19,19520,Cleveland Cavaliers,102,Denver Nuggets,124,,,False,10:00p
2019-01-19,15377,Sacramento Kings,103,Detroit Pistons,101,,,False,7:00p
2019-01-19,18055,Los Angeles Lakers,134,Houston Rockets,138,,OT,False,8:30p
2019-01-19,17508,Dallas Mavericks,99,Indiana Pacers,111,,,False,7:00p
2019-01-19,18846,Milwaukee Bucks,118,Orlando Magic,108,,,False,7:00p
2019-01-19,20646,Oklahoma City Thunder,117,Philadelphia 76ers,115,,,False,3:30p
2019-01-19,19800,Memphis Grizzlies,90,Toronto Raptors,119,,,False,7:30p
2019-01-20,15015,Charlotte Hornets,95,Indiana Pacers,120,,,False,6:00p
2019-01-20,14607,Phoenix Suns,114,Minnesota Timberwolves,116,,,False,7:00p
2019-01-20,18354,Los Angeles Clippers,103,San Antonio Spurs,95,,,False,7:00p
2019-01-21,16611,Orlando Magic,122,Atlanta Hawks,103,,,False,3:00p
2019-01-21,18624,Miami Heat,99,Boston Celtics,107,,,False,6:00p
2019-01-21,14233,Sacramento Kings,94,Brooklyn Nets,123,,,False,3:30p
2019-01-21,19432,Chicago Bulls,104,Cleveland Cavaliers,88,,,False,1:00p
2019-01-21,18997,Golden State Warriors,130,Los Angeles Lakers,111,,,False,10:30p
2019-01-21,17794,New Orleans Pelicans,105,Memphis Grizzlies,85,,,False,5:30p
2019-01-21,17963,Dallas Mavericks,106,Milwaukee Bucks,116,,,False,2:00p
2019-01-21,19493,Oklahoma City Thunder,127,New York Knicks,109,,,False,12:30p
2019-01-21,20313,Houston Rockets,93,Philadelphia 76ers,121,,,False,8:00p
2019-01-21,18306,Portland Trail Blazers,109,Utah Jazz,104,,,False,9:00p
2019-01-21,16229,Detroit Pistons,87,Washington Wizards,101,,,False,2:00p
2019-01-22,19466,Los Angeles Clippers,98,Dallas Mavericks,106,,,False,8:30p
2019-01-22,18203,Portland Trail Blazers,114,Oklahoma City Thunder,123,,,False,8:00p
2019-01-22,14460,Minnesota Timberwolves,118,Phoenix Suns,91,,,False,9:00p
2019-01-22,19800,Sacramento Kings,105,Toronto Raptors,120,,,False,7:00p
2019-01-23,18624,Cleveland Cavaliers,103,Boston Celtics,123,,,False,7:30p
2019-01-23,13185,Orlando Magic,110,Brooklyn Nets,114,,,False,7:30p
2019-01-23,18223,Atlanta Hawks,121,Chicago Bulls,101,,,False,8:00p
2019-01-23,16879,Toronto Raptors,106,Indiana Pacers,110,,,False,7:00p
2019-01-23,12863,Charlotte Hornets,118,Memphis Grizzlies,107,,,False,8:00p
2019-01-23,19600,Los Angeles Clippers,111,Miami Heat,99,,,False,7:30p
2019-01-23,18181,Detroit Pistons,98,New Orleans Pelicans,94,,,False,8:00p
2019-01-23,18819,Houston Rockets,114,New York Knicks,110,,,False,7:30p
2019-01-23,20339,San Antonio Spurs,120,Philadelphia 76ers,122,,,False,8:00p
2019-01-23,18306,Denver Nuggets,108,Utah Jazz,114,,,False,10:30p
2019-01-24,18997,Minnesota Timberwolves,120,Los Angeles Lakers,105,,,False,10:30p
2019-01-24,18203,New Orleans Pelicans,116,Oklahoma City Thunder,122,,,False,8:00p
2019-01-24,15441,Portland Trail Blazers,120,Phoenix Suns,106,,,False,9:00p
2019-01-24,20409,Golden State Warriors,126,Washington Wizards,118,,,False,8:00p
2019-01-25,17033,New York Knicks,99,Brooklyn Nets,109,,,False,7:30p
2019-01-25,19354,Los Angeles Clippers,106,Chicago Bulls,101,,,False,8:00p
2019-01-25,19432,Miami Heat,100,Cleveland Cavaliers,94,,,False,7:30p
2019-01-25,20327,Detroit Pistons,101,Dallas Mavericks,106,,,False,8:30p
2019-01-25,17425,Phoenix Suns,95,Denver Nuggets,132,,,False,9:00p
2019-01-25,18055,Toronto Raptors,119,Houston Rockets,121,,,False,8:00p
2019-01-25,14486,Sacramento Kings,99,Memphis Grizzlies,96,,,False,8:00p
2019-01-25,17803,Charlotte Hornets,99,Milwaukee Bucks,108,,,False,8:30p
2019-01-25,17216,Washington Wizards,95,Orlando Magic,91,,,False,7:00p
2019-01-25,18306,Minnesota Timberwolves,102,Utah Jazz,106,,,False,9:00p
2019-01-26,18624,Golden State Warriors,115,Boston Celtics,111,,,False,8:30p
2019-01-26,19673,Philadelphia 76ers,110,Denver Nuggets,126,,,False,9:00p
2019-01-26,14486,Indiana Pacers,103,Memphis Grizzlies,106,,,False,8:00p
2019-01-26,17724,San Antonio Spurs,126,New Orleans Pelicans,114,,,False,6:00p
2019-01-26,19629,Atlanta Hawks,111,Portland Trail Blazers,120,,,False,10:00p
2019-01-27,19675,Cleveland Cavaliers,104,Chicago Bulls,101,,,False,3:30p
2019-01-27,20308,Toronto Raptors,123,Dallas Mavericks,120,,,False,7:00p
2019-01-27,18055,Orlando Magic,98,Houston Rockets,103,,,False,7:00p
2019-01-27,19068,Sacramento Kings,108,Los Angeles Clippers,122,,,False,3:30p
2019-01-27,18997,Phoenix Suns,102,Los Angeles Lakers,116,,,False,9:30p
2019-01-27,14542,Utah Jazz,125,Minnesota Timberwolves,111,,,False,7:00p
2019-01-27,18852,Miami Heat,106,New York Knicks,97,,,False,7:30p
2019-01-27,18203,Milwaukee Bucks,112,Oklahoma City Thunder,118,,,False,6:00p
2019-01-27,18354,Washington Wizards,119,San Antonio Spurs,132,,,False,7:00p
2019-01-28,18624,Brooklyn Nets,104,Boston Celtics,112,,,False,7:30p
2019-01-28,13963,New York Knicks,92,Charlotte Hornets,101,,,False,7:00p
2019-01-28,17923,Golden State Warriors,132,Indiana Pacers,100,,,False,7:00p
